Datum;Uhrzeit;Bezeichnung;Intervall;TF35Z;TF35B;TF35aZ;TF35aB;TF36Z;TF36B;TF36aZ;TF36aB
15.07.2024;23:58;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:57;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:56;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:55;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:54;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:53;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:52;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:51;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:50;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:49;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:48;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:47;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:46;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:45;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:44;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:43;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:42;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:41;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:40;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:39;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:38;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:37;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:36;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:35;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:34;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:33;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:32;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:31;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:30;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:29;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:28;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:27;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:26;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:25;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:24;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:23;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:22;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:21;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:20;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:19;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:18;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:17;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:16;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:15;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:14;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:13;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:12;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:11;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:10;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:09;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:08;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:07;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:06;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:05;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:04;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:03;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:02;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:01;A114;1;0;0;0;0;0;0;0;0
15.07.2024;23:00;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:59;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:58;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:57;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:56;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:55;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:54;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:53;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:52;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:51;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:50;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:49;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:48;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:47;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:46;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:45;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:44;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:43;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:42;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:41;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:40;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:39;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:38;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:37;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:36;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:35;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:34;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:33;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:32;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:31;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:30;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:29;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:28;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:27;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:26;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:25;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:24;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:23;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:20;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:19;A114;1;7;3;0;0;3;0;0;0
15.07.2024;22:18;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:17;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:16;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:15;A114;1;0;0;0;0;3;0;0;0
15.07.2024;22:14;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:13;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:12;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:11;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:10;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:09;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:08;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:07;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:06;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:05;A114;1;0;0;1;0;0;0;0;0
15.07.2024;22:04;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:03;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:02;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:01;A114;1;0;0;0;0;0;0;0;0
15.07.2024;22:00;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:59;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:58;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:57;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:56;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:55;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:54;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:53;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:52;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:51;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:50;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:49;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:48;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:47;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:46;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:45;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:44;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:43;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:42;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:41;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:40;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:39;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:38;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:37;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:36;A114;1;0;0;1;1;0;0;0;0
15.07.2024;21:35;A114;1;0;0;3;1;0;0;0;0
15.07.2024;21:34;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:33;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:32;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:31;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:30;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:29;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:28;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:27;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:26;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:25;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:24;A114;1;0;0;1;0;0;0;0;0
15.07.2024;21:23;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:22;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:21;A114;1;0;0;0;0;0;0;0;0
15.07.2024;21:20;A114;1;0;0;0;0;0;0;0;0
15.07.2024;20:38;A114;1;0;0;0;0;0;0;0;0
15.07.2024;20:37;A114;1;0;0;0;0;0;0;0;0
15.07.2024;20:36;A114;1;0;0;2;1;0;0;0;0
15.07.2024;20:35;A114;1;0;0;0;0;0;0;0;0
15.07.2024;20:34;A114;1;0;0;0;0;0;0;0;0
15.07.2024;20:33;A114;1;0;0;0;0;0;0;0;0
15.07.2024;20:32;A114;1;0;0;0;0;0;0;0;0
15.07.2024;20:31;A114;1;0;0;0;0;0;0;0;0
15.07.2024;20:30;A114;1;0;0;0;0;0;0;0;0
15.07.2024;20:29;A114;1;0;0;0;0;0;0;0;0
15.07.2024;20:28;A114;1;0;0;0;0;0;0;0;0
15.07.2024;20:27;A114;1;0;0;0;0;0;0;0;0
15.07.2024;20:26;A114;1;0;0;0;0;3;0;0;0
15.07.2024;20:25;A114;1;0;0;0;0;0;0;0;0
15.07.2024;20:24;A114;1;0;0;0;0;0;0;0;0
15.07.2024;20:23;A114;1;0;0;0;0;0;0;0;0
15.07.2024;20:22;A114;1;0;0;0;0;2;11;0;0
15.07.2024;20:19;A114;1;0;0;0;0;0;0;0;0
15.07.2024;20:18;A114;1;0;0;0;0;0;0;0;0
15.07.2024;20:17;A114;1;0;0;0;0;0;0;0;0
15.07.2024;20:16;A114;1;0;0;0;0;0;0;0;0
15.07.2024;20:15;A114;1;0;0;0;0;0;0;0;0
15.07.2024;20:14;A114;1;0;0;0;0;0;0;0;0
15.07.2024;20:13;A114;1;0;0;0;0;0;0;0;0
15.07.2024;20:12;A114;1;0;0;0;0;0;0;0;0
15.07.2024;20:11;A114;1;0;0;0;0;0;0;0;0
15.07.2024;20:10;A114;1;0;0;0;0;0;0;0;0
15.07.2024;20:09;A114;1;0;0;0;0;0;0;0;0
15.07.2024;20:08;A114;1;0;0;0;0;0;0;0;0
15.07.2024;20:07;A114;1;0;0;0;0;0;0;0;0
15.07.2024;20:06;A114;1;0;0;0;0;0;0;0;0
15.07.2024;20:05;A114;1;0;0;0;0;0;0;0;0
15.07.2024;20:04;A114;1;0;0;0;0;0;0;0;0
15.07.2024;20:01;A114;1;0;0;0;0;0;0;0;0
15.07.2024;20:00;A114;1;0;0;0;0;0;0;0;0
15.07.2024;19:59;A114;1;0;0;0;0;0;0;0;0
15.07.2024;19:58;A114;1;0;0;0;0;0;0;0;0
15.07.2024;19:57;A114;1;0;0;0;0;0;0;0;0
15.07.2024;19:56;A114;1;0;0;0;0;0;0;0;0
15.07.2024;19:55;A114;1;0;0;0;0;0;0;0;0
15.07.2024;19:54;A114;1;0;0;0;0;0;0;0;0
15.07.2024;19:53;A114;1;0;0;0;0;0;0;0;0
15.07.2024;19:52;A114;1;0;0;0;0;0;0;0;0
15.07.2024;19:51;A114;1;0;0;0;0;0;0;0;0
15.07.2024;19:50;A114;1;0;0;0;0;0;0;0;0
15.07.2024;19:49;A114;1;0;0;0;0;0;0;0;0
15.07.2024;19:47;A114;1;0;0;0;0;0;0;0;0
15.07.2024;19:46;A114;1;0;0;3;1;0;0;0;0
15.07.2024;19:45;A114;1;0;0;0;0;0;0;0;0
15.07.2024;19:44;A114;1;0;0;0;0;0;0;0;0
15.07.2024;19:43;A114;1;0;0;0;0;0;0;0;0
15.07.2024;19:42;A114;1;0;0;0;0;0;0;0;0
15.07.2024;19:41;A114;1;0;0;0;0;0;0;0;0
15.07.2024;19:40;A114;1;0;0;0;0;0;0;0;0
15.07.2024;19:39;A114;1;0;0;0;0;0;0;0;0
15.07.2024;19:38;A114;1;0;0;0;0;0;0;0;0
15.07.2024;19:37;A114;1;0;0;0;0;0;0;0;0
15.07.2024;19:36;A114;1;0;0;0;0;0;0;0;0
15.07.2024;19:35;A114;1;0;0;0;0;0;0;0;0
15.07.2024;19:34;A114;1;0;0;0;0;0;0;0;0
15.07.2024;19:33;A114;1;0;0;0;0;0;0;0;0
15.07.2024;19:32;A114;1;0;0;0;0;0;0;0;0
15.07.2024;19:31;A114;1;0;0;0;0;0;0;0;0
