Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;V15Z;V15B;V16Z;V16B;V17Z;V17B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D24Z;D24B;V26Z;V26B;V27Z;V27B;V28Z;V28B;V29Z;V29B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D34Z;D34B;V36Z;V36B;V37Z;V37B;V38Z;V38B;V39Z;V39B;V40Z;V40B;V41Z;V41B;V42Z;V42B;D43Z;D43B;V45Z;V45B;V46Z;V46B;V47Z;V47B;V48Z;V48B
10.01.2025;00:27;A 36;1;0;0;1;28;0;0;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;24;0;0;0;0;0;0;1;4
10.01.2025;00:26;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40;0;0;0;0;1;40;1;8;2;41;0;0;0;0;1;12;0;0;0;0;0;0;1;16;0;0;0;0;0;0;1;1;0;0;2;19;0;0;2;5;0;0;2;6
10.01.2025;00:25;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0
10.01.2025;00:24;A 36;1;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;22;0;0;0;0;1;11;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.01.2025;00:23;A 36;1;0;0;1;52;0;18;1;14;1;8;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40;0;0;0;0;1;6;3;16;0;0;0;0;0;0;0;0;1;3;1;2;0;0;0;0
10.01.2025;00:22;A 36;1;0;0;0;0;1;6;0;0;0;0;1;11;0;0;0;0;0;0;0;0;1;13;0;0;0;0;0;0;2;4;0;0;0;0;0;0;1;20;0;0;0;0;1;6;1;4;0;0;0;0;0;0;1;17;0;7;0;0;1;1;0;12
10.01.2025;00:21;A 36;1;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;2;1;13;1;6
10.01.2025;00:20;A 36;1;0;0;0;0;0;0;1;4;0;0;0;0;1;7;0;0;1;21;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;42;0;0;0;0;0;0;0;0
10.01.2025;00:19;A 36;1;0;0;3;9;1;1;0;8;3;23;1;3;0;0;0;0;1;36;0;0;0;0;0;0;2;9;0;0;0;0;0;0;1;32;1;1;0;0;0;0;0;4;1;9;1;3;0;0;0;0;1;10;1;33;0;0;0;0;1;7;1;2
10.01.2025;00:18;A 36;1;0;0;1;30;0;0;1;14;3;23;0;0;1;4;0;0;1;1;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;1;15;0;0;0;0;0;0;1;3
10.01.2025;00:17;A 36;1;0;0;2;33;0;0;0;0;2;34;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;33;0;0;0;0;0;0;1;8;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
10.01.2025;00:16;A 36;1;2;2;2;53;0;0;0;0;3;64;0;0;0;0;0;0;1;16;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;21;0;0;0;0;2;10;1;9;0;0
10.01.2025;00:15;A 36;1;0;0;0;20;0;0;0;0;0;20;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;1;17;0;0;0;0;1;3;1;7;0;0;0;0;1;1;0;0;0;0;0;0;1;4;0;0;0;0
10.01.2025;00:14;A 36;1;0;0;1;14;1;17;0;0;1;20;1;7;0;0;0;0;1;19;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;6;0;0;0;0
10.01.2025;00:13;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;1;12;0;0;1;22;0;0;1;14;0;8;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.01.2025;00:12;A 36;1;0;0;1;5;0;0;0;0;2;10;0;0;0;0;1;1;1;1;0;0;0;0;1;13;1;3;0;0;0;0;0;0;1;2;0;0;1;20;0;0;1;7;2;7;2;12;0;0;0;0;0;0;1;19;0;0;0;0;0;0;1;3
10.01.2025;00:11;A 36;1;0;0;2;48;1;17;0;0;2;40;1;8;0;0;0;0;1;15;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;32;1;3;1;2;0;0;0;0
10.01.2025;00:10;A 36;1;0;0;1;17;0;0;0;0;1;9;0;0;0;0;1;1;1;1;0;0;0;0;1;3;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;16;0;0;1;1;0;0;3;14;0;0;1;4
10.01.2025;00:09;A 36;1;0;0;1;19;0;0;0;0;1;5;0;0;0;0;0;0;1;18;0;0;0;0;0;0;2;10;0;0;0;0;2;3;0;0;0;16;0;0;2;14;0;0;0;0;0;0;0;0;1;4;1;2;0;0;0;0;1;4;1;9;0;0
10.01.2025;00:08;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;67;0;0;1;60;0;0;1;11;0;0;0;0;0;0;0;0;0;0;1;2;1;2;0;0;0;0
10.01.2025;00:07;A 36;1;0;0;1;21;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;0;0;0;0;0;1;5;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.01.2025;00:06;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;1;1;0;15;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.01.2025;00:05;A 36;1;0;0;0;0;1;16;0;0;0;0;2;19;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;1;26;0;0;0;0;1;5;2;7;0;0;0;0;0;0;1;11;0;0;0;0;0;0;1;3
10.01.2025;00:04;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;57;0;0;0;0;0;0;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.01.2025;00:03;A 36;1;0;0;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;31;0;0;1;4;0;0;2;24;1;6;2;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.01.2025;00:02;A 36;1;0;0;1;26;0;0;0;0;3;16;0;0;0;0;0;0;1;16;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12;0;0;0;0;0;0;1;20;0;0;0;0;0;0;0;19;0;0;0;0
10.01.2025;00:01;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;36;0;0;0;0;0;0;2;15;0;0;0;0;0;0;0;0;0;0;2;53;0;0;0;0;2;13;3;47;0;0;2;36;0;0;0;19;0;0;3;16;0;0;0;0
10.01.2025;00:00;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25;1;1;0;0;0;0;1;10;1;4;0;0;0;0;0;0;1;17;0;0;0;0;1;8;1;8;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;1;3
09.01.2025;23:59;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;1;14;0;0;0;4;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;6;0;0;0;0
09.01.2025;23:58;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;0;0;0;0;0;0;1;38;0;0;0;0;0;0;1;4;1;56;0;0;0;0;4;13;1;8;0;0;0;0;0;0;0;0;1;29;0;0;0;0;0;0;1;3
09.01.2025;23:57;A 36;1;0;0;2;16;0;0;1;32;4;13;0;0;1;3;0;0;0;5;1;1;0;24;0;0;0;0;1;4;0;0;0;0;1;12;0;0;0;0;0;0;1;18;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;3;9;0;0
09.01.2025;23:56;A 36;1;0;0;1;4;0;0;1;36;2;10;0;0;1;3;0;0;1;52;0;0;1;27;0;0;1;8;0;0;3;3;0;0;0;0;0;0;1;21;0;0;0;0;1;6;2;5;0;0;0;0;1;1;0;0;0;0;0;0;1;4;0;0
09.01.2025;23:55;A 36;1;0;0;0;0;1;7;0;0;0;0;0;5;0;0;0;0;1;38;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;1;3;0;31;0;0;1;7;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.01.2025;23:54;A 36;1;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;72;0;0;0;0;2;10;3;14;0;0;0;0;1;1;0;0;0;0;0;0;1;4;0;0
09.01.2025;23:53;A 36;1;0;0;2;4;0;0;0;0;2;18;0;0;0;0;0;0;1;8;0;0;0;29;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.01.2025;23:52;A 36;1;0;0;1;61;0;0;0;0;1;9;0;0;0;0;0;0;1;22;0;37;1;69;0;0;2;7;0;0;2;3;1;27;1;56;0;0;1;32;1;7;0;7;1;12;2;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.01.2025;23:51;A 36;1;0;0;1;2;0;0;0;0;2;11;0;0;0;0;0;0;1;6;1;3;1;3;1;8;2;88;2;14;0;0;0;0;0;0;1;3;0;0;0;0;2;11;1;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.01.2025;23:50;A 36;1;0;0;0;0;1;74;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;65;0;0;0;0;0;0;0;61
09.01.2025;23:49;A 36;1;1;3;1;17;2;21;0;0;1;16;3;13;0;0;0;0;0;0;1;14;1;61;0;0;0;0;1;8;1;2;0;0;0;0;0;0;1;41;0;0;0;0;1;6;2;5;0;0;1;30;2;31;1;16;2;12;3;10;3;14;2;11
09.01.2025;23:48;A 36;1;0;0;1;4;0;0;0;0;1;7;0;0;0;0;0;0;0;43;1;31;0;0;0;0;0;0;0;10;0;0;0;0;0;0;1;16;0;0;0;0;0;0;0;15;0;0;0;0;1;1;2;1;0;0;0;0;1;5;2;8;0;0
09.01.2025;23:47;A 36;1;0;0;1;16;0;16;1;21;0;17;0;0;1;3;0;0;1;5;1;1;0;0;0;0;1;6;2;5;0;0;0;0;0;0;1;27;0;0;0;0;1;4;2;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.01.2025;23:46;A 36;1;0;0;2;53;1;24;0;0;6;46;1;5;0;0;0;0;1;70;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;24;1;1;1;3;0;0;0;0;0;0;2;62;1;11;0;0;0;0;2;10;2;12;0;0
09.01.2025;23:45;A 36;1;0;0;1;1;0;0;0;41;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;1;8;2;6;0;0;0;0;1;1;1;26;0;0;0;0;1;21;2;22
09.01.2025;23:44;A 36;1;1;1;1;18;0;0;1;4;2;10;0;0;1;2;0;0;1;1;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;5;0;0
09.01.2025;23:43;A 36;1;0;0;1;3;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;28;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.01.2025;23:42;A 36;1;0;0;2;4;0;0;0;0;1;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;70;1;6;1;3;1;50;0;69;0;0;1;4;0;0;0;0;0;0;1;6;0;0;0;0
09.01.2025;23:41;A 36;1;1;23;2;25;1;11;0;0;1;37;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;6;1;7;0;0;0;0;0;0;0;0;1;6;0;0;0;0;0;0
09.01.2025;23:40;A 36;1;0;0;2;17;0;0;0;0;2;12;0;0;0;0;1;1;2;2;0;0;0;0;2;5;2;8;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;5;0;0;0;0;0;0;2;2;0;0;0;0;0;0;1;13;0;0;0;0
09.01.2025;23:39;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;5;0;0;0;0
09.01.2025;23:38;A 36;1;0;0;0;0;1;88;1;1;0;0;0;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;1;12;0;0;0;0;1;6;1;5;0;0;0;45;0;0;0;69;0;0;0;0;0;0;0;0
09.01.2025;23:37;A 36;1;2;2;0;0;0;0;2;76;0;0;1;1;2;8;0;0;1;11;0;0;0;61;0;0;1;11;0;0;0;0;1;43;2;28;0;0;0;0;2;10;1;10;0;0;0;0;0;0;1;9;1;8;1;3;0;0;0;0;3;13;1;4
09.01.2025;23:36;A 36;1;0;0;0;0;0;0;1;20;0;0;0;0;1;3;0;0;1;2;0;0;1;11;1;4;1;5;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0
09.01.2025;23:35;A 36;1;0;0;0;13;1;27;0;0;0;12;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;0;1;33;2;2;2;11;0;0;1;5
09.01.2025;23:34;A 36;1;0;0;1;13;0;0;0;0;1;22;0;0;0;0;0;0;2;2;0;0;1;11;0;0;2;6;1;2;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;2;0;0;0;0
09.01.2025;23:33;A 36;1;0;0;1;15;1;1;0;0;2;8;1;5;0;0;0;0;1;1;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;5;0;0;0;0
09.01.2025;23:32;A 36;1;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;46;0;0;1;6;1;1;1;4;0;0;1;3;0;0;0;0;0;0;1;9;0;0;0;0;0;0;2;25;0;0;0;0;0;0;2;10;0;0;0;0
09.01.2025;23:31;A 36;1;0;0;1;0;0;0;0;0;1;8;0;0;0;0;0;0;1;11;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
09.01.2025;23:30;A 36;1;0;0;1;7;0;0;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;26;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;3;1;8;1;11;1;2;1;3;2;8;1;3
09.01.2025;23:29;A 36;1;0;0;1;47;0;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;8;0;5;0;0;0;0;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.01.2025;23:28;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;7;0;0;1;3;0;0;2;4;1;32;2;69;1;1;0;0;1;1;4;47;1;8;0;0;0;0;1;12;0;0;0;0;0;0;1;10;0;0;0;0
09.01.2025;23:27;A 36;1;0;0;1;15;1;2;0;0;2;3;1;3;0;0;0;0;1;33;1;15;0;0;0;0;2;8;1;14;0;0;1;31;0;0;0;0;1;22;1;13;2;8;0;0;1;5;0;0;1;29;0;0;0;0;0;0;1;8;0;0;0;0
